"id","car_id","sort_in_car","title","author_id","is_lost","text_range","incipit","additional_source","is_author_insecure","first_page_id"
"TX_A0021_000023","TR_A_0021","23","Sprüche","P_A_0121","0","70rb–71va","","","0","6_20_FreidankSprueche_180_Bl70ralt75r"
"TX_A0021_000024","TR_A_0021","24","Von der Welt","P_A_0119","0","71vb–72ra","","","0","6_21_HeinrichderTeichnerVonderWelt_183_Bl71valt76v"
"TX_A0021_000025","TR_A_0021","25","Die Minne vor Gericht","","0","72ra–74va","","","0","6_22_DieMinnevorGericht_184_Bl72ralt77r"
"TX_A0021_000026","TR_A_0021","26","Freidank; Sprüche","","0","74va–76vb","","","0","6_23_FreidankSprueche_189_Bl74valt79v"
"TX_A0021_000027","TR_A_0021","27","Der Tor und das Feuer","P_A_0120","0","76vb–77ra","","","0","6_24_StrickerDerTorunddasFeuer_193_Bl76valt81v"
"TX_A0021_000028","TR_A_0021","28","Herr und Gesinde","P_A_0119","0","77ra–77va","","","0","6_25_HeinrichderTeichnerHerrundGesinde_194_Bl77ralt82r"
"TX_A0021_000029","TR_A_0021","29","Ehre und Würde","","0","77va–78vb","","","0","6_26_EhreundWuerde_195_Bl77valt82v"
"TX_A0021_000030","TR_A_0021","30","Oberdeutscher vierzeiliger Totentanz","","0","79ra–80va","","","0","6_27_OberdeutschervierzeiligerTotentanz_198_Bl79ralt84r"
"TX_A0021_000031","TR_A_0021","31","leer","","0","81r","","","0","6_28_leer_202_Bl81ralt86r"
"TX_A0021_000032","TR_A_0021","32","Die Fliegen auf der Wunde, Der Fromme Wucherer (Gb.)","","0","81vab","","","0","6_29_FliegenaufderWundeDerFrommeWucherer_203_Bl81valt86v"
"TX_A0021_000033","TR_A_0021","33","Sprüche","P_A_0121","0","82ra–94rb","","","0","6_30_FreidankSprueche_204_Bl82ralt88r"
"TX_A0021_000034","TR_A_0021","34","leer","","0","94v–94av","","","0","6_31_leer_229_Bl94valt100v"
"TX_A0021_000035","TR_A_0021","35","Ehestandserzählung, Weiggers Lügen (Gb.)","","0","95r","","","0","6_32_EhestandserzaehlungundWeiggersLuegen_232_Bl95ralt102r"
"TX_A0021_000036","TR_A_0021","36","Das bei der Beichte Vergessene, Der Braten des Pfaffen, Amouröse Abenteuer eines Ritters (Gb.)","","0","95v–96v","","","0","6_33_DasbeiderBeichteVergesseneua_233_Bl95valt102v"
"TX_A0021_000037","TR_A_0021","37","Gegen Enthaltsamkeit und Fasten (Gb.)","","0","96v–97r","","","0","6_35_GegenEnthaltsamkeitundFasten_235_Bl96valt103v"
"TX_A0021_000038","TR_A_0021","38","leer","","0","97v","","","0","6_36_leer_237_Bl97valt104v"
"TX_A0021_000039","TR_A_0021","39","Das Hausgeschirr","","0","98rv","","","0","6_37_DasHausgeschirr_238_Bl98ralt105r"
"TX_A0021_000040","TR_A_0021","40","Jahresanschlag für den Dreipersonenhaushalt","","0","99r–100r","","","0","6_38_JahresanschlagfuerdenDreipersonenhaushalt_240_Bl99ralt106r"
"TX_A0021_000041","TR_A_0021","41","Historia Neminis (‚Nemo‘ als Thema, Gb.)","","0","100v–102r","","","0","6_39_HistoriaNeminis‚Nemo‘alsThema_243_Bl100valt107v"
"TX_A0021_000042","TR_A_0021","42","Die zwei Wächter (Gb.)","","0","102v","","","0","6_40_DiezweiWaechter_247_Bl102valt109v"
"TX_A0021_000043","TR_A_0021","43","Qualiter legende sunt fabule","","0","103r","","","0","6_41_Qualiterlegendesuntfabule_248_Bl103ralt110r"
"TX_A0021_000044","TR_A_0021","44","leer","","0","103v","","","0","6_42_leer_249_Bl103valt110v"
"TX_A0021_000045","TR_A_0021","45","leer","","0","103a*r–103y*v","","","0",""
"TX_A0021_000046","TR_A_0021","46","leer","","0","104r","","","0","6_42_leer_300_Bl104ralt136r"
"TX_A0021_000047","TR_A_0021","47","Hexameter (Gb.)","","0","104v","","","0","6_43_Hexameter_301_Bl104valt136v"
"TX_A0021_000048","TR_A_0021","48","Dietrichs Flucht","","0","105ra–161vb","","","0","6_44_DietrichsFlucht_302_Bl105ralt137r"
"TX_A0021_000049","TR_A_0021","49","Rabenschlacht","","0","162ra–197vb","","","0","6_45_Rabenschlacht_416_Bl162r"
"TX_A0021_000050","TR_A_0021","50","leer","","0","198*r–200*r","","","0","6_46_leer_488_Bl198*ralt230r"
"TX_A0021_000051","TR_A_0021","51","Leihvermerk","","0","200*v","","","0","6_47_Leihvermerk_493_Bl200*valt232v"
"TX_A0021_000052","TR_A_0021","52","leer","","0","201*r –204*v","","","0","6_48_leer_494_Bl201*r"
"TX_A0022_000001","TR_A_0022","1","Inhaltsverzeichnis (17. Jh.)","","0","1r","","","0","11_1_Inhaltsverzeichnis17Jh_2_Bl1r"
"TX_A0022_000002","TR_A_0022","2","leer","","0","1v","","","0","11_2_leer_3_Bl1v"
"TX_A0022_000003","TR_A_0022","3","Notae (Besitzvermerke)","","0","2r","","","0","11_3_NotaeBesitzvermerke_4_Bl2r"
"TX_A0022_000004","TR_A_0022","4","Notae (Gossembrot)","","0","2v","","","0","11_4_NotaeGb_5_Bl2v"
"TX_A0022_000005","TR_A_0022","5","Merkverse","","0","3r","","","0","11_5_Compendiumdeconfessione_6_Bl3ralt1r"
"TX_A0022_000006","TR_A_0022","6","Katechetische Texte (Beichtspiegel)","","0","3r–12r","","","0","11_5_Compendiumdeconfessione_6_Bl3ralt1r"
"TX_A0022_000007","TR_A_0022","7","Compendium de confessione","P_A_0124","0","13v–14r","","","0","11_5_Compendiumdeconfessione_37_Bl13valt11v"
"TX_A0022_000008","TR_A_0022","8","Katechetische Texte (Beichtspiegel)","","0","14v","","","0","11_5_Compendiumdeconfessione_39_Bl14valt12v"
"TX_A0022_000009","TR_A_0022","9","Expositio super epistolam Pauli (Exz.)","P_A_0071","0","15r–15v","","","0","11_5_Compendiumdeconfessione_40_Bl15ralt12r"
"TX_A0022_000010","TR_A_0022","10","Saturnalia (Excerptum)","P_A_0125","0","15v","","","0","11_5_Compendiumdeconfessione_41_Bl15valt12v"
"TX_A0022_000011","TR_A_0022","11","Tractatus de palliatione vitiorum","P_A_0126","0","16r–35v","","","0","11_6_HeinrichvonFriemarTractdepalliationevitiorum_42_Bl16ralt13r"
"TX_A0022_000012","TR_A_0022","12","Versus de virtutibus moralibus","","0","36r–37r","","","0","11_7_Versusdevirtutibusmoralibus_82_Bl36ralt33r"
"TX_A0022_000013","TR_A_0022","13","leer","","0","37v–38r","","","0","11_8_leer_85_Bl37valt34v"
"TX_A0022_000014","TR_A_0022","14","Diagramme zu Tugenden und Lastern (Gb.)","","0","38v","","","0","11_9_DiagrammezuTugendenundLasternGb_87_Bl38v"
"TX_A0022_000015","TR_A_0022","15","leer","","0","39r","","","0","11_10_leer_88_Bl39ralt36r"
"TX_A0022_000016","TR_A_0022","16","Lasterkatalog (Gb.)","","0","39v","","","0","11_11_LasterkatalogGb_89_Bl39valt36v"
"TX_A0022_000017","TR_A_0022","17","Septem vitia principalia","","0","40r–42v","","","0","11_12_Septemvitiaprincipalia_90_Bl40ralt37r"
"TX_A0022_000018","TR_A_0022","18","Tractatus de cognitione peccatorum mortalium a venialibus","P_A_0010","0","43r–45r","","","0","11_13_JohannesGersonTractdecognepeccatmortalium_96_Bl43ralt40r"
"TX_A0022_000019","TR_A_0022","19","Nota (Gb.)","","0","45v","","","0","11_14_NotaGb_101_Bl45valt42v"
"TX_A0022_000020","TR_A_0022","20","De modo confitendi et puritate conscientiae","P_A_0127","0","46r–64v","","","0","11_15_MatthaeusvonKrakauDemodoconfitendi_102_Bl46ralt43r"
"TX_A0022_000021","TR_A_0022","21","leer","","0","65r","","","0","11_16_leer_140_Bl65r"
"TX_A0022_000022","TR_A_0022","22","De absolutione mutua presbyterorum","","0","65v–66r","","","0","11_17_Deabsolutionemutuapresbyterorum_141_Bl65v"
"TX_A0022_000023","TR_A_0022","23","leer","","0","66v–69r","","","0","11_18_leer_143_Bl66valt63v"
"TX_A0022_000024","TR_A_0022","24","De confessione (Merkregeln)","","0","69v","","","0","11_19_DeconfessioneMerkregeln_149_Bl69v"
"TX_A0022_000025","TR_A_0022","25","Prolog zum Liber poenitentialis","","0","70r–71r","","","0","11_20_PrologzumLiberpoenitentialis_150_Bl70ralt73r"
"TX_A0022_000026","TR_A_0022","26","leer","","0","71v","","","0","11_21_leer_153_Bl71v"
"TX_A0022_000027","TR_A_0022","27","Liber poenitentialis","P_A_0128","0","72r–89r","","","0","11_22_Ps-IohannesdeGarlandiaLiberpoenitentialis_154_Bl72ralt75r"
"TX_A0022_000028","TR_A_0022","28","leer","","0","89v","","","0","11_23_leer_191_Bl89valt92v"
"TX_A0022_000029","TR_A_0022","29","Merkverse","","0","90r","","","0","11_24_Merkverse_192_Bl90ralt93r"
"TX_A0022_000030","TR_A_0022","30","leer","","0","90v","","","0","11_25_leer_193_Bl90valt93v"
"TX_A0022_000031","TR_A_0022","31","Confessionale","","0","91r–153r","","","0","11_26_Confessionale_194_Bl91ralt94r"
"TX_A0022_000032","TR_A_0022","32","Notae et auctoritates","","0","153v–154r","","","0","11_27_Notaeetauctoritates_319_Bl153valt155v"
"TX_A0022_000033","TR_A_0022","33","leer","","0","154v–159v","","","0","11_28_leer_321_Bl154valt156v"
"TX_A0022_000034","TR_A_0022","34","Tractatus de cognitione sui ipsius seu spiritualis philosophia","P_A_0129","0","160r–183r","","","0","11_29_JohannesvonKastlTractatusdecognesuiipsius_332_Bl160ralt162r"
"TX_A0022_000035","TR_A_0022","35","Jesus in cruce ad animam","","0","183v","","","0","11_30_Jesusincruceadanimam_379_Bl183valt185v"
"TX_A0022_000036","TR_A_0022","36","Itinerarium mentis in Deum (Exz.)","P_A_0009","0","184r–193r","","","0","11_31_BonaventuraItinerariummentisindeumExzerpt_380_Bl184ralt186r"
"TX_A0022_000037","TR_A_0022","37","Liber meditationum","P_A_0009","0","193v–233r","","","0","11_32_BonaventuraLibermeditationum_399_Bl193valt195v"
"TX_A0022_000038","TR_A_0022","38","Auctoritates patrum","","0","233v","","","0","11_33_Auctoritatespatrum_479_Bl233valt235v"
"TX_A0022_000039","TR_A_0022","39","Speculum artis bene moriendi","P_A_0130","0","234r–244r","","","1","11_34_NikolvDinkelsbuehl?Speculumartisbenemoriendi_480_Bl234ralt236r"
"TX_A0022_000040","TR_A_0022","40","leer","","0","244v–245r","","","0","11_35_leer_501_Bl244valt246v"
"TX_A0022_000041","TR_A_0022","41","Nota über Sterbekerze und Weihwasser (Gb.)","","0","245v","","","0","11_36_NotaueberSterbekerzeundWeihwasserGb_503_Bl245valt247v"
"TX_A0022_000042","TR_A_0022","42","De moriendo et morte","","0","246r–252v","","","0","11_37_Demoriendoetmorte_504_Bl246ralt248r"
"TX_A0022_000043","TR_A_0022","43","leer","","0","253r–256r","","","0","11_38_leer_518_Bl253ralt255r"
"TX_A0022_000044","TR_A_0022","44","Dicta de virtutibus","","0","256v","","","0","11_39_Dictadevirtutibus_525_Bl256v"
"TX_A0022_000045","TR_A_0022","45","Definitiones virtutum","","0","257r–259v","","","0","11_40_Definitionesvirtutum_526_Bl257ralt259r"
"TX_A0022_000046","TR_A_0022","46","De virtutibus animae seu Paradisus animae","P_A_0131","0","260r–302r","","","0","11_41_Ps-AlbertusMagnusDevirtutibusanimae_532_Bl260ralt262r"
"TX_A0022_000047","TR_A_0022","47","Auctoritates de virtutibus","","0","302v","","","0","11_42_Auctoritatesdevirtutibus_617_Bl302valt304v"
"TX_A0022_000048","TR_A_0022","48","Tractatus de virtutibus","","0","303r–310r","","","0","11_43_Tractatusdevirtutibus_618_Bl303ralt306r"
"TX_A0022_000049","TR_A_0022","49","Regulae vitae","","0","310v–312v","","","0","11_44_Regulaevitae_633_Bl310valt313v"
"TX_A0022_000050","TR_A_0022","50","Epistola de modo regendi se et familiam","P_A_0035","0","313r–314v","","","0","11_45_BernhvClairvauxEpistdemodoregendiseetfam_638_Bl.313ralt316r"
"TX_A0022_000051","TR_A_0022","51","De scola celestis exercitii","","0","315r–316v","","","0","11_46_Descolacelestisexercitii_644_Bl315ralt318r"
"TX_A0022_000052","TR_A_0022","52","Regulae vitae","","0","317r–318r","","","0","11_47_Regulaevitae_648_Bl317ralt320r"
"TX_A0022_000053","TR_A_0022","53","Versus","","0","318v–320v","","","0","11_48_Versus_653_Bl318valt321v"
"TX_A0022_000054","TR_A_0022","54","Auctoritates","","0","321r–322v","","","0","11_49_Auctoritates_658_Bl321ralt324r"
"TX_A0022_000055","TR_A_0022","55","leer","","0","323r–324v","","","0","11_50_leer_662_Bl323ralt326r"
"TX_A0023_000001","TR_A_0023","1","leer","","0","1r–12v","","","0","5_1_leer_1_Bl1r"
"TX_A0023_000002","TR_A_0023","2","Directorium humane vite alias parabole antiquorum sapientum","P_A_0132","0","13ra–89vb","","","0","5_2_IohannesdeCapuaDirectoriumhumanevite_9_Bl13r"
"TX_A0023_000003","TR_A_0023","3","leer","","0","90r–92v","","","0","5_3_leer_163_Bl91r"
"TX_A0023_000004","TR_A_0023","4","Compromissum treuge inter imperatorem Sigismundum et Wenceslaum regem Bohemie","","0","93r","","","0","5_4_CompromissumtreugeinterimpSigismetWencreg_167_Bl.93r"
"TX_A0023_000005","TR_A_0023","5","leer","","0","93v","","","0","5_5_leer_168_Bl93v"
"TX_A0023_000006","TR_A_0023","6","Hortatio ad senatum Argentinensem","","0","94r","","","0","5_6_HortatioadsenatumArgentinensem_169_Bl94r"
"TX_A0023_000007","TR_A_0023","7","leer","","0","94v","","","0","5_7_leer_170_Bl94v"
"TX_A0023_000008","TR_A_0023","8","De arte loquendi et tacendi","P_A_0133","0","95ra–101va","","","0","5_8_AlbertanusBrixiensisDearteloquendiettacendi_171_Bl95r"
"TX_A0023_000009","TR_A_0023","9","leer","","0","102r–102v","","","0","5_9_leer_185_Bl102r"
"TX_A0023_000010","TR_A_0023","10","Cauteriaria","P_A_0134","0","103r–110r","","","0","5_10_AntoniusBarziziusCauteriaria_187_Bl103r"
"TX_A0023_000011","TR_A_0023","11","Procuratorium abbatis","","0","110v","","","0","5_11_Procuratoriumabbatis_204_Bl110v"
"TX_A0023_000012","TR_A_0023","12","leer","","0","113r–129v","","","0","5_12_leer_205_Bl113r"
"TX_A0023_000013","TR_A_0023","13","Liber consolationis et consilii","P_A_0133","0","130ra–152rb","","","0","5_13_AlbertanusBrixiensisLiberconsolationisetconsilii_215_Bl130r"
"TX_A0023_000014","TR_A_0023","14","Summula de processu iudicii","P_A_0135","0","152va–152vb","","","0","5_14_Ps-IohannesAndreaeSummuladeprocessuiudicii_260_Bl152v"
"TX_A0023_000015","TR_A_0023","15","leer","","0","153r–153v","","","0",""
"TX_A0023_000016","TR_A_0023","16","Processus iudicarius","","0","154ra–189ra","","","0","5_15_Processusiudicarius_261_Bl154r"
"TX_A0023_000017","TR_A_0023","17","Brief an Pasquino Capelli und Andreolo Arese","P_A_0136","0","189va","","","0","5_16_GiovanniFanconiBriefanPasquCapelliuAndrArese_332_Bl189v"
"TX_A0023_000018","TR_A_0023","18","Versus (Utribus antiquis)","","0","189vb","","","0","5_16_GiovanniFanconiBriefanPasquCapelliuAndrArese_332_Bl189v"
"TX_A0023_000019","TR_A_0023","19","Tractatus rhetoricalis in primis de epistolis conscribendis","","0","190rb–252ra","","","0","5_17_Tractatusrhetoricalisdeepistolisconscribendis_333_Bl190r"
"TX_A0023_000020","TR_A_0023","20","Medulla rhetorice","P_A_0096","0","252vb–253ra","","","0","5_18_PetrusLuderMedullarhetorice_458_Bl252v"
"TX_A0023_000021","TR_A_0023","21","Materia artis persuadendi (?)","","0","252ar–252av","","","0","5_19_Materiaartispersuadendi?_459_Bl252ar"
"TX_A0023_000022","TR_A_0023","22","Rhetorische Notiz","","0","253rb–253vb","","","0","5_20_RhetorischeNotiz_461_Bl253r"
"TX_A0023_000023","TR_A_0023","23","De punctis (Circa materiam)","","0","253vb–254rb","","","0","5_21_DepunctisCircamateriam_462_Bl253v"
"TX_A0023_000024","TR_A_0023","24","Ars punctandi","P_A_0137","0","254va–255rb","","","0","5_22_Ps-FrancescoPetrarcaArspunctandi_464_Bl254v"
"TX_A0023_000025","TR_A_0023","25","Sammlung von Abkürzungen","","0","255v","","","0","5_23_SammlungvonAbkuerzungen_466_Bl255v"
"TX_A0023_000026","TR_A_0023","26","Sammlung von Synonymen","","0","256r–280r","","","0","5_24_SammlungvonSynonymen_467_Bl256r"
"TX_A0023_000027","TR_A_0023","27","leer","","0","280v–286v","","","0","5_25_leer_516_Bl280v"
"TX_A0023_000028","TR_A_0023","28","Ars punctandi (Notandum est quod generales)","","0","287r","","","0","5_26_ArspunctandiNotandumestquodgenerales_523_Bl287r"
"TX_A0023_000029","TR_A_0023","29","Musterbriefe (Eingangs- und Schlussformeln)","","0","287v","","","0","5_27_MusterbriefeEingangs-undSchlussformeln_524_Bl287v"
"TX_A0023_000030","TR_A_0023","30","Tractatus de transsumptionibus sive translationibus et de partibus dictaminis","","0","288r–297va","","","0","5_28_Tractatusdetranssumptationibus_525_Bl288r"
"TX_A0023_000031","TR_A_0023","31","Exzerpte römischer Schriftsteller","","0","297vb–297ava","","","0","5_28_Tractatusdetranssumptationibus_543_Bl297r"
"TX_A0023_000032","TR_A_0023","32","De speciebus adiectivorum","","0","298ra–300va","","","0","5_30_Despeciebusadiectivorum_547_Bl298r"
"TX_A0023_000033","TR_A_0023","33","Ars punctandi","","0","301r","","","0","5_31_Arspunctandi_553_Bl301r"
"TX_A0023_000034","TR_A_0023","34","Sammlung volkssprachlicher Überschriften","","0","301v–303v","","","0","5_32_SammlungvolkssprachlicherUeberschriften_554_Bl301v"
"TX_A0023_000035","TR_A_0023","35","leer","","0","304r–307v","","","0","5_33_leer_559_Bl304r"
"TX_A0024_000001","TR_A_0024","1","leer","","0","Ir–IXv","","","0",""
"TX_A0024_000002","TR_A_0024","2","Biblia aurea","P_A_0138","0","12r–96v","","","0","27_1_AntoniusdeRampegollisBibliaAurea_20_Bl12r"
"TX_A0024_000003","TR_A_0024","3","De interpretationibus Bibliae","","0","107r–107v","","","0","27_3_Deinterpretationibusbibliae_210_Bl107r"
"TX_A0024_000004","TR_A_0024","4","Tabula Veteris Testamenti","","0","108r–133r","","","0","27_4_Tabulaveteristestamenti_212_Bl108ralt98r"
"TX_A0024_000005","TR_A_0024","5","Tabula Novi Testamenti","","0","133v–143v","","","0","27_5_Tabulanovitestamenti_263_Bl133v"
"TX_A0024_000006","TR_A_0024","6","Sermones super Cantica Canticorum 83","P_A_0035","0","144r–327r","","","0","27_6_BernhvClairvauxSermonessuperCanticaCant83_284_Bl144ralt135r"
"TX_A0024_000007","TR_A_0024","7","Dialogus de Bernardo Claraevallensi","","0","327v","","","0","27_7_DialogusdeBernardoClaraevallensi_651_Bl327v"
"TX_A0024_000008","TR_A_0024","8","leer","","0","328r–332v","","","0","27_8_leer_652_Bl328r"
"TX_A0024_000009","TR_A_0024","9","Super Cantica Canticorum","P_A_0073","0","333r–399v","","","0","27_9_HonoriusAugustodunesisSuperCanticaCanticorum_662_Bl333ralt326r"
"TX_A0024_000010","TR_A_0024","10","Anime dignitas cognoscenda","","0","400r–400v","","","0","27_10_Animedignitascognoscenda_796_Bl400ralt391r"
"TX_A0024_000011","TR_A_0024","11","leer","","0","401r–402r","","","0","27_11_leer_798_Bl401ralt392r"
"TX_A0024_000012","TR_A_0024","12","De viribus animae","P_A_0139","0","402v–406r","","","0","27_12_AlbertusMagnusDeviribusanimae_801_Bl402valt393v"
"TX_A0025_000001","TR_A_0025","1","Vita Beate Katherine metrica","","0","1r–24v","Floruit insignis","","0","33_0_VitabeateKatherinemetrica_1_Vorsatzblatt2r"
"TX_A0025_000002","TR_A_0025","2","leer","","0","25r-25v","","","0","33_1_leer_51_Bl25ralt3__r"
"TX_A0025_000003","TR_A_0025","3","leer (unbeziffert)","","0","(26r)–(27v)","","","0",""
"TX_A0026_000001","TR_A_0026","1","Zeichnung, Notae","","0","Ir","","","0","7_0_ZeichnungNotae_1_Einbandvorneinnen"
"TX_A0026_000002","TR_A_0026","2","leer","","0","Iv","","","0","7_1_leer_5_BlIv"
"TX_A0026_000003","TR_A_0026","3","Auslegung der zehn Gebote","P_A_0140","0","1r–100v","","","0","7_2_MarquardvonLindauAuslegungderzehnGebote_6_Bl1r"
"TX_A0026_000004","TR_A_0026","4","Sterbebüchlein 1","P_A_0141","0","101r–104v","","","0","7_3_HeinrichSeuseSterbebuechlein1_207_Bl101r"
"TX_A0026_000005","TR_A_0026","5","Federproben","","0","104ar–104av","","","0","7_4_Federproben_215_Bl104ar"
"TX_A0026_000006","TR_A_0026","6","Sterbebüchlein 2","P_A_0141","0","105r–106v","","","0","7_5_HeinrichSeuseSterbebuechlein2_217_Bl105r"
"TX_A0026_000007","TR_A_0026","7","Io 13,1–17,26 (On dem heligen oster tage)","","0","107r–118v","","","0","7_6_Io131–1726ondemheligenostertage_221_Bl107r"
"TX_A0026_000008","TR_A_0026","8","Federproben / Kritzeleien des 16. Jhs.","","0","118ar–118av","","","0","7_7_FederprobenKritzeleiendes16Jhs_245_Bl118ar"
"TX_A0026_000009","TR_A_0026","9","Passionstraktat","P_A_0142","0","119r–165v","","","0","7_8_HeinrichvonStGallenPassionstraktat_247_Bl119r"
"TX_A0026_000010","TR_A_0026","10","einzelne Federproben und Kritzeleien","","0","166r","","","0","7_9_einzelneFederprobenundKritzeleien_337_Bl166r"
"TX_A0026_000011","TR_A_0026","11","leer","","0","166v","","","0","7_10_leer_338_Bl166v"
"TX_A0027_000001","TR_A_0027","1","Sermones dominicales","P_A_0143","0","1r–323r","","","0","28_0_HugodePratoSermonesdominicales_4_Bl1r"
"TX_A0027_000002","TR_A_0027","2","leer","","0","323v","","","0","28_1_leer_649_Bl323v"
"TX_A0027_000003","TR_A_0027","3","Sermones dominicales, Register","","0","324ra–329ra","","","0","28_2_SermonesdominicalesRegister_650_Bl324r"
"TX_A0027_000004","TR_A_0027","4","Prologus in Sermones dominicales tocius anni cuiusdam fratris ordinis sancti Francisci","","0","329v","","","0","28_3_ProlinsermonesdomincuiusdamfrordS.Francisci_661_Bl.329v"
"TX_A0027_000005","TR_A_0027","5","Notiz (Gb.)","","0","330r","","","0","28_4_NotizGb_662_Bl330r"
"TX_A0027_000006","TR_A_0027","6","leer","","0","330v–334v","","","0","28_5_leer_663_Bl330v"
"TX_A0027_000007","TR_A_0027","7","Notizen (Gb.)","","0","334ar","","","0","28_5_leer_670_Bl334r"
"TX_A0028_000001","TR_A_0028","1","Sermones de tempore","P_A_0019","0","1r–176v","","","0","35_0_JacobusdeVoragineSermonesdetempore_2_Bl1r"
"TX_A0028_000002","TR_A_0028","2","Sermones","P_A_0144","0","177r–178r","","","0","35_1_AnonymSermones_354_Bl177r"
"TX_A0028_000003","TR_A_0028","3","leer","","0","178v","","","0","35_2_leer_357_Bl178v"
"TX_A0028_000004","TR_A_0028","4","Sermones de tempore et de sanctis","P_A_0019","0","179r–298v","","","0","35_3_JacobusdeVoragineSermesdetemporeetdesanctis_358_Bl179r"
"TX_A0028_000005","TR_A_0028","5","De formulis spiritualis intelligentiae (Frag.)","P_A_0145","0","299r–303v","","","0","35_4_EucheriusdeLyonDeformulisspiritualisintelligentiae_598_Bl299r"
"TX_A0028_000006","TR_A_0028","6","Quadragesimale","","0","303v–312v","","","0","35_5_Quadragesimale_607_Bl303v"
"TX_A0028_000007","TR_A_0028","7","leer","","0","313r–320v","","","0","35_6_leer_626_Bl313r"
"TX_A0028_000008","TR_A_0028","8","Handzeichnung “Nonne mit Stab” (Staatliche Graphische Sammlung München, Inv.-Nr. 28386)","","0","320ar–320av","","","0",""
"TX_A0028_000009","TR_A_0028","9","leer","","0","321r–321v","","","0","35_6_leer_642_Bl321r"
"TX_A0029_000001","TR_A_0029","1","Einband ","","0","","","","0","20_0__1_Einbandvorneinnen"
"TX_A0029_000002","TR_A_0029","2","De regimine principum libri III","P_A_0146","0","10ra–115ra","","","0","20_1_AegidiusRomanusDeregimineprincipumlibriIII_2_Bl10r"
"TX_A0029_000003","TR_A_0029","3","Schreibervermerk 1445, Ausführungen zum Zeitgeschehen (Alter Zürichkrieg), Gebet","P_A_0147","0","115ra–115rb","","","0","20_2_UlricusBergerSchreibervermerk1445_210_Bl115r"
"TX_A0029_000004","TR_A_0029","4","De infelicitate principum","P_A_0107","0","115va–123ra","","","0","20_3_PoggioBraccioliniDeinfelicitateprincipum_211_Bl115v"
"TX_A0030_000001","TR_A_0030","1","leer","","0","I","","","0",""
"TX_A0030_000002","TR_A_0030","2","Inhaltsverzeichnis (Gb.)","","0","1r","","","0","30_1_InhaltsverzeichnisGb_4_Bl1r"
"TX_A0030_000003","TR_A_0030","3","leer","","0","1v–2v","","","0","30_2_leer_5_Bl1v"
"TX_A0030_000004","TR_A_0030","4","Breviloquium pauperis in scripturae","P_A_0009","0","3ra–52rb","","","0","30_3_BonaventuraBreviloquiumpauperisinscripturae_8_Bl3ralt37r"
"TX_A0030_000005","TR_A_0030","5","leer","","0","52v–52av","","","0","30_4_leer_107_Bl52valt87v"
"TX_A0030_000006","TR_A_0030","6","Didascalicon","P_A_0148","0","53ra–86va","","","0","30_5_HugovonSanktVictorDidascalicon_110_Bl53ralt98r"
"TX_A0030_000007","TR_A_0030","7","leer","","0","86vb–87vb","","","0","30_6_leer_177_Bl86valt34v"
"TX_A0030_000008","TR_A_0030","8","De continentia","P_A_0149","0","88r–94v","","","0","30_7_AugustinusDeContinentia_180_Bl88ralt176r"
"TX_A0030_000009","TR_A_0030","9","leer","","0","95r–105v","","","0","30_8_leer_194_Bl95r"
"TX_A0030_000010","TR_A_0030","10","De sancta trinitate","","0","106r–115r","","","0","30_9_Desanctatrinitate_216_Bl106ralt278r"
"TX_A0030_000011","TR_A_0030","11","leer","","0","115v–118r","","","0","30_10_leer_235_Bl115v"
"TX_A0030_000012","TR_A_0030","12","Indulgentiae a. 1482 conc[essae]","P_A_0150","0","118v","","","0","30_11_EmericusdeKemelfraterIndulgentiaea1482conc_241_Bl118v"
"TX_A0030_000013","TR_A_0030","13","Vitae sanctorum","","0","119ra–131va","","","0","30_12_Vitaesanctorum_242_Bl119ralt291r"
"TX_A0030_000014","TR_A_0030","14","leer","","0","131vb","","","0","30_13_leer_267_Bl131valt303v"
"TX_A0030_000015","TR_A_0030","15","Soliloquium","P_A_0149","0","132r–142ra","","","0","30_14_AugustinusSoliloquium_268_Bl132ralt304r"
"TX_A0030_000016","TR_A_0030","16","leer","","0","142v–146v","","","0","30_15_leer_289_Bl142valt314v"
"TX_A0031_000001","TR_A_0031","1","leer","","0","I (Vorsatzblatt)","","","0",""
"TX_A0031_000002","TR_A_0031","2","Inhaltsverzeichnis (von Gossembrots Hand)","","0","IIr (Vorsatzblatt)","","","0","16_1_InhaltsverzeichnisvonGossembrotsHand_4_BlIIr"
"TX_A0031_000003","TR_A_0031","3","leer","","0","IIv–IIIv (Vorsatzblätter)","","","0",""
"TX_A0031_000004","TR_A_0031","4","Speculum virginum","","0","3r–172v","","","0","16_3_Speculumvirginum_28_Bl3r"
"TX_A0031_000005","TR_A_0031","5","Übersichtsdiagramm zum Speculum virginum","","0","174r","","","0","16_4_UebersichtsdiagrammzumSpeculumvirginum_342_Bl174r"
"TX_A0031_000006","TR_A_0031","6","leer","","0","174v","","","0","16_5_leer_343_Bl174v"
"TX_A0031_000007","TR_A_0031","7","Sermo de beata Maria virgine","P_A_0151","0","175r–175v","","","0","16_6_RadulphusCantuariensisSermodebeataMariavirgine_344_Bl175r"
"TX_A0031_000008","TR_A_0031","8","leer","","0","176r–186v","","","0","16_7_leer_346_Bl176r"
"TX_A0031_000009","TR_A_0031","9","ausgerissen","","0","187r–188v","","","0","16_7_leer_368_Bl187r"
